Id,Label,timeset,Degree,clustering,triangles,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,componentnumber
1971,,,18,0.359477,55,9,8,0.299924,0.312994,27294.13792,0.021291,0
1976,,,34,0.187166,105,9,8,0.289685,0.302157,128027.839511,0.022755,0
1987,,,26,0.196923,64,9,8,0.287311,0.299659,25964.090512,0.01846,0
1993,,,19,0.280702,48,9,8,0.285669,0.297343,3129.916817,0.015396,0
2015,,,119,0.057827,406,9,8,0.30653,0.32405,1976269.346112,0.058655,0
2039,,,58,0.211131,349,9,8,0.311207,0.328928,117451.285589,0.081695,0
2092,,,60,0.162712,288,31,8,0.324287,0.344705,284382.672392,0.084845,0
2093,,,30,0.252874,110,9,8,0.29535,0.310303,60162.005055,0.031712,0
2094,,,6,0.533333,8,10,8,0.248025,0.254923,100492.120643,0.001426,0
2095,,,1,0,0,9,8,0.247929,0.254723,0,0.000976,0
2096,,,100,0.224646,1112,9,8,0.321486,0.342359,431012.815422,0.146995,0
2097,,,4,0.833333,5,9,8,0.253294,0.261084,13.375469,0.001627,0
2098,,,15,0.285714,30,9,8,0.275513,0.289015,13695.453107,0.013555,0
2099,,,14,0.230769,21,21,8,0.25244,0.259951,80953.468905,0.002492,0
2100,,,2,1,1,9,8,0.258806,0.267488,0,0.002522,0
2101,,,3,0.666667,2,9,8,0.252844,0.261124,115.026844,0.002363,0
2102,,,1,0,0,9,8,0.247929,0.254723,0,0.000976,0
2103,,,15,0.190476,20,9,8,0.275254,0.28863,6354.502153,0.015212,0
2104,,,1,0,0,9,8,0.247929,0.254723,0,0.000976,0
2105,,,5,0.4,4,9,8,0.263483,0.273334,410.035336,0.0036,0
2106,,,10,0.266667,12,9,8,0.298749,0.311953,6670.773428,0.019446,0
2107,,,11,0.472727,26,9,8,0.2845,0.300051,6121.233467,0.019435,0
2108,,,1,0,0,9,8,0.247929,0.254723,0,0.000976,0
2109,,,3,0.333333,1,9,8,0.251472,0.259096,658.148225,0.001734,0
2110,,,17,0.308824,42,9,8,0.297438,0.310974,8112.322589,0.025211,0
2112,,,6,0.4,6,3,8,0.252962,0.260888,84141.88684,0.002358,0
2113,,,1,0,0,9,8,0.247929,0.254723,0,0.000976,0
2114,,,3,1,3,9,8,0.252596,0.260484,0,0.00157,0
2115,,,11,0.327273,18,9,8,0.285191,0.298288,5233.316085,0.015481,0
2116,,,3,1,3,9,8,0.259172,0.268388,0,0.002938,0
2117,,,17,0.272059,37,9,8,0.29597,0.310126,14299.266583,0.023587,0
2118,,,26,0.083077,27,15,8,0.315231,0.333209,1968612.612803,0.034479,0
73,,,127,0.12336,987,9,7,0.341163,0.362155,1059446.814794,0.154422,0
77,,,4,0.666667,4,5,8,0.277984,0.290369,402.361271,0.009984,0
84,,,48,0.262411,296,9,8,0.305948,0.321498,41174.391141,0.070144,0
92,,,69,0.16283,382,9,7,0.314845,0.332592,747240.867809,0.094594,0
94,,,8,0.428571,12,9,8,0.28704,0.299252,24173.626137,0.01293,0
96,,,16,0.558333,67,9,8,0.28426,0.295941,1151.70778,0.014734,0
97,,,44,0.321353,304,9,8,0.315042,0.331897,87595.103131,0.0649,0
98,,,2,0,0,3,8,0.249314,0.256964,719.267925,0.001191,0
99,,,22,0.385281,89,9,8,0.28089,0.292604,13478.560014,0.011287,0
100,,,4,1,6,9,8,0.262711,0.272044,0,0.003595,0
103,,,1,0,0,9,8,0.247464,0.255292,0,0.001017,0
104,,,2,0,0,3,8,0.254237,0.261748,2482.399665,0.001461,0
105,,,2,1,1,9,8,0.247466,0.255307,0,0.001107,0
110,,,4,1,6,9,8,0.281933,0.293998,0,0.011214,0
111,,,175,0.166174,2530,9,7,0.330055,0.350987,806519.239046,0.213074,0
116,,,229,0.121007,3159,9,8,0.332541,0.355793,637454.955971,0.290278,0
117,,,2,0,0,3,8,0.249314,0.256964,719.267925,0.001191,0
120,,,14,0.615385,56,9,8,0.294861,0.307445,1432.24016,0.023867,0
122,,,95,0.189474,846,9,7,0.315183,0.333214,132972.733457,0.124233,0
123,,,21,0.157143,33,9,8,0.312312,0.330854,226687.214613,0.041841,0
124,,,3,1,3,9,8,0.273703,0.283547,0,0.006188,0
125,,,10,0.288889,13,9,8,0.279989,0.290909,54210.998264,0.01096,0
126,,,31,0.230108,107,9,8,0.304332,0.318352,25748.571137,0.045023,0
129,,,3,0.666667,2,9,8,0.260372,0.269762,139.439584,0.003155,0
130,,,1,0,0,9,8,0.247464,0.255292,0,0.001017,0
131,,,108,0.201281,1163,9,7,0.327639,0.348694,362457.006344,0.174934,0
132,,,49,0.171769,202,11,8,0.315086,0.332716,133516.019871,0.074942,0
134,,,396,0.082048,6417,9,7,0.364977,0.393549,3267415.748635,0.519612,0
135,,,14,0.417582,38,31,8,0.299333,0.312893,8696.420462,0.029902,0
137,,,17,0.441176,60,9,8,0.29604,0.310441,2623.517343,0.02767,0
139,,,1,0,0,9,8,0.247464,0.255292,0,0.001017,0
141,,,20,0.378947,72,9,8,0.302374,0.318538,60950.758414,0.039695,0
142,,,6,0.266667,4,3,8,0.249327,0.257038,101906.649414,0.00154,0
146,,,239,0.110334,3138,31,7,0.351972,0.377617,1304032.834037,0.353582,0
147,,,212,0.035232,788,9,8,0.328108,0.348349,4017921.665552,0.131615,0
148,,,2,1,1,9,8,0.26043,0.269301,0,0.002438,0
149,,,47,0.250694,271,9,8,0.295262,0.309036,50363.890998,0.032823,0
150,,,8,0.642857,18,9,8,0.275025,0.286677,2247.696864,0.007725,0
152,,,1,0,0,9,8,0.247464,0.255292,0,0.001017,0
153,,,22,0.181818,42,9,8,0.278777,0.290344,16950.527958,0.011596,0
156,,,64,0.166171,335,9,7,0.304927,0.320979,142084.316442,0.053555,0
157,,,43,0.352159,318,9,8,0.308356,0.326566,22446.689303,0.077256,0
158,,,2,1,1,9,8,0.24747,0.255317,0,0.001126,0
159,,,5,0.5,5,9,8,0.260376,0.269792,631.694188,0.003351,0
160,,,22,0.268398,62,9,8,0.294846,0.307819,20748.898807,0.026555,0
161,,,3,1,3,9,8,0.267878,0.277483,0,0.004237,0
162,,,3,1,3,9,8,0.265503,0.27542,0,0.004238,0
163,,,2,1,1,3,8,0.24753,0.255397,0,0.001116,0
166,,,72,0.300078,767,9,7,0.322746,0.341433,256664.966491,0.111308,0
167,,,2,1,1,9,8,0.247466,0.255307,0,0.001107,0
168,,,123,0.184993,1388,9,7,0.332672,0.35485,542173.792914,0.181716,0
170,,,1,0,0,9,8,0.247464,0.255292,0,0.001017,0
172,,,187,0.098384,1711,9,7,0.334001,0.356126,867064.632282,0.225045,0
904,,,123,0.139677,1048,9,8,0.311178,0.32835,235964.717773,0.106232,0
2047,,,75,0.104144,289,9,8,0.30546,0.320814,648575.768514,0.052929,0
7949,,,5,0.9,9,9,8,0.257919,0.267576,34.644507,0.004258,0
10236,,,5,0.6,6,9,9,0.228763,0.234682,132.933258,0.000735,0
10238,,,5,0.8,8,9,9,0.240171,0.24786,43.210292,0.001277,0
10239,,,3,1,3,9,9,0.22876,0.234652,0,0.000563,0
12130,,,7,0.428571,9,9,8,0.277111,0.290303,15018.202036,0.011615,0
13954,,,4,1,6,9,9,0.238679,0.246021,0,0.000998,0
174,,,53,0.352685,486,31,7,0.328037,0.34836,79153.80803,0.137834,0
175,,,496,0.087773,10775,31,7,0.373791,0.40378,7461026.617643,0.658011,0
180,,,158,0.182295,2261,31,7,0.341032,0.362472,773543.777591,0.228539,0
185,,,82,0.228847,760,9,7,0.311679,0.328577,92488.188417,0.099049,0
192,,,190,0.130103,2336,9,7,0.33692,0.357267,1391245.101671,0.226711,0
194,,,181,0.149233,2431,9,7,0.330706,0.353562,394945.80875,0.232536,0
200,,,181,0.032904,536,9,7,0.32176,0.338371,4484490.673725,0.102842,0
205,,,127,0.156855,1255,31,7,0.333568,0.35727,258386.238636,0.208425,0
206,,,60,0.246328,436,31,7,0.324627,0.342453,54489.716805,0.113797,0
215,,,282,0.098508,3903,31,7,0.354073,0.379967,1544618.688747,0.381145,0
224,,,97,0.185782,865,11,7,0.331562,0.351582,149925.435165,0.163412,0
228,,,142,0.175507,1757,9,7,0.348427,0.372218,533103.653011,0.268163,0
240,,,227,0.111263,2854,9,7,0.337737,0.35922,945219.550528,0.248862,0
269,,,107,0.192559,1092,9,7,0.32606,0.348081,202391.929401,0.169873,0
271,,,119,0.143142,1005,9,7,0.327715,0.350275,375944.23638,0.150894,0
287,,,75,0.121081,336,9,7,0.317252,0.334066,524341.419632,0.083534,0
288,,,20,0.252632,48,9,7,0.312164,0.330206,43010.461093,0.043614,0
293,,,136,0.18976,1742,31,7,0.334857,0.35443,679094.396248,0.195667,0
295,,,46,0.242512,251,31,7,0.313014,0.330023,166069.675685,0.063898,0
305,,,28,0.304233,115,9,7,0.30837,0.323198,34479.467089,0.044092,0
326,,,192,0.124073,2275,9,7,0.344583,0.370446,1572559.168991,0.274357,0
333,,,3,0.333333,1,9,8,0.284781,0.296305,543.819536,0.009618,0
339,,,25,0.236667,71,9,7,0.297352,0.310496,10879.667944,0.030115,0
344,,,133,0.21326,1872,9,7,0.320167,0.338969,358727.278283,0.157611,0
360,,,223,0.045732,1132,9,7,0.330794,0.352893,3540150.857158,0.166415,0
363,,,5,0.8,8,9,7,0.276367,0.28684,309.133184,0.006857,0
377,,,34,0.270945,152,9,7,0.307391,0.32306,45811.935327,0.049263,0
385,,,178,0.078207,1232,9,7,0.336677,0.35952,2349615.490388,0.192271,0
388,,,163,0.154586,2041,9,7,0.334751,0.35829,536823.375742,0.243999,0
423,,,364,0.100733,6655,9,7,0.359287,0.387244,1956692.068028,0.516649,0
441,,,172,0.112675,1657,9,7,0.334445,0.358741,544130.500595,0.243735,0
448,,,305,0.101079,4686,31,7,0.348568,0.376942,1358234.934281,0.436887,0
449,,,174,0.098,1475,9,7,0.327091,0.347655,912911.098862,0.205033,0
455,,,84,0.183878,641,31,7,0.334834,0.354145,221813.056158,0.140507,0
461,,,59,0.251315,430,31,7,0.323396,0.341346,84164.785605,0.099615,0
462,,,180,0.160521,2586,9,7,0.345345,0.36979,577309.881779,0.314986,0
465,,,80,0.222468,703,9,7,0.31659,0.334661,144423.1856,0.116349,0
468,,,5,1,10,31,7,0.294369,0.306849,0,0.021281,0
481,,,304,0.087632,4036,9,8,0.357298,0.38382,1824525.970871,0.391093,0
528,,,279,0.100745,3907,11,8,0.347511,0.371844,1136613.85325,0.352842,0
614,,,133,0.161996,1422,31,8,0.338262,0.360411,681125.797358,0.19506,0
686,,,221,0.071082,1728,9,8,0.336378,0.359388,2877489.375998,0.242273,0
762,,,116,0.182159,1215,9,8,0.331406,0.355711,509167.988643,0.197028,0
789,,,28,0.214286,81,9,8,0.308842,0.323827,91602.879607,0.043308,0
866,,,58,0.295221,488,9,8,0.315712,0.334406,115522.235713,0.095257,0
871,,,77,0.244703,716,9,8,0.313174,0.330381,77265.253111,0.106208,0
881,,,14,0.56044,51,9,8,0.279464,0.291486,3765.752852,0.012837,0
898,,,50,0.156735,192,9,8,0.309075,0.326623,87473.442341,0.058321,0
899,,,23,0.486166,123,9,8,0.298858,0.312699,7068.413833,0.037574,0
900,,,22,0.376623,87,2,8,0.287348,0.300139,5774.132456,0.019774,0
901,,,26,0.289231,94,9,8,0.292187,0.305508,14155.227499,0.030044,0
925,,,263,0.102836,3543,31,8,0.35329,0.377763,2035275.131774,0.316148,0
928,,,74,0.076268,206,9,8,0.303909,0.321259,664031.135661,0.056616,0
937,,,54,0.167016,239,9,8,0.316864,0.334135,107892.853826,0.082438,0
938,,,6,0.533333,8,9,8,0.289927,0.303508,2293.364655,0.014185,0
948,,,169,0.064666,918,11,8,0.350005,0.374621,2730743.015509,0.207077,0
951,,,39,0.245614,182,2,8,0.303518,0.319187,39333.880832,0.045786,0
1023,,,9,0.277778,10,9,8,0.268251,0.278639,4177.444602,0.006565,0
1024,,,4,1,6,9,8,0.263629,0.272662,0,0.003687,0
1077,,,243,0.117267,3448,31,8,0.346835,0.37155,1150882.719753,0.331486,0
1117,,,39,0.22807,169,9,8,0.310419,0.326767,56706.374926,0.056089,0
1180,,,178,0.119406,1881,9,8,0.325414,0.347168,588226.819459,0.190054,0
1202,,,246,0.056048,1689,9,8,0.32673,0.348327,2280200.50688,0.174898,0
1259,,,43,0.024363,22,3,8,0.324287,0.340977,5501225.624275,0.03576,0
1298,,,49,0.318878,375,31,8,0.31461,0.330718,20232.273076,0.089517,0
1340,,,180,0.141713,2283,9,8,0.341984,0.364245,1361495.545127,0.237725,0
1341,,,146,0.173831,1840,9,8,0.32878,0.350585,312744.797172,0.210851,0
1377,,,10,0.488889,22,9,8,0.296397,0.308472,3646.439371,0.017894,0
1392,,,72,0.303208,775,9,8,0.305632,0.320366,78847.239229,0.069989,0
1393,,,50,0.235102,288,9,8,0.317488,0.33484,53156.30677,0.083655,0
1459,,,121,0.099174,720,2,8,0.317258,0.334215,133724.870897,0.107235,0
1466,,,13,0.782051,61,31,8,0.309933,0.324224,4099.882521,0.045521,0
1471,,,137,0.155002,1444,9,8,0.314041,0.33238,162700.193243,0.148946,0
1535,,,30,0.301149,131,31,8,0.313728,0.329809,83472.254919,0.059661,0
1538,,,54,0.189378,271,31,8,0.318831,0.334775,59168.694747,0.083876,0
1555,,,75,0.257658,715,31,8,0.324552,0.343135,176000.473697,0.123962,0
1566,,,164,0.147464,1971,9,8,0.331565,0.354084,492439.685389,0.233549,0
1710,,,10,0.755556,34,31,8,0.307083,0.322834,1956.741794,0.043255,0
1767,,,144,0.167152,1721,9,8,0.325069,0.344558,1046156.233828,0.148087,0
1784,,,7,0.904762,19,9,8,0.289797,0.303227,737.107165,0.014527,0
1801,,,41,0.206098,169,9,8,0.305145,0.319749,59802.128219,0.044385,0
1842,,,110,0.182819,1096,9,8,0.326682,0.348312,398864.054607,0.169044,0
1888,,,30,0.28046,122,9,8,0.299197,0.313518,219182.125984,0.028787,0
1894,,,29,0.29064,118,9,8,0.295757,0.309952,203478.511551,0.025306,0
1897,,,60,0.19548,346,9,8,0.296663,0.309985,39672.205128,0.039404,0
1903,,,26,0.409231,133,9,8,0.277275,0.289347,4659.350817,0.014579,0
1908,,,6,0.8,12,9,8,0.274202,0.285527,1893.855885,0.008593,0
1910,,,78,0.25308,760,9,8,0.327165,0.345576,147607.620376,0.126761,0
1916,,,57,0.221178,353,9,8,0.299006,0.315583,63200.104376,0.051498,0
1925,,,26,0.378462,123,9,8,0.286812,0.299485,7867.600905,0.020415,0
1936,,,37,0.184685,123,9,8,0.307852,0.322984,255110.14846,0.035714,0
1940,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1941,,,61,0.230055,421,9,8,0.301443,0.320027,112949.230658,0.062566,0
1942,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1943,,,13,0.025641,2,3,8,0.288677,0.301633,687316.492631,0.010423,0
1944,,,23,0.189723,48,15,8,0.299165,0.311405,48226.130834,0.023447,0
1945,,,10,0.511111,23,9,8,0.276747,0.28821,773.652074,0.009706,0
1946,,,36,0.25873,163,9,8,0.291303,0.305666,23605.611683,0.030561,0
1948,,,3,0,0,3,8,0.263,0.272295,104937.793985,0.003074,0
1949,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1950,,,8,0.357143,10,9,8,0.271662,0.281625,2409.727914,0.006017,0
1951,,,86,0.214774,785,9,8,0.303307,0.321479,144326.573239,0.068579,0
1952,,,8,0.607143,17,21,8,0.304544,0.319637,1955.461155,0.027964,0
1954,,,10,0.555556,25,9,8,0.278483,0.29034,1252.981753,0.011399,0
1955,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1956,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1957,,,2,0,0,9,8,0.264003,0.273089,211.308596,0.003259,0
1958,,,4,0.5,3,2,8,0.273261,0.284523,729.452974,0.006073,0
1959,,,3,0,0,3,8,0.263,0.272295,104937.793985,0.003074,0
1960,,,35,0.213445,127,9,8,0.297625,0.312739,119819.892536,0.038634,0
1961,,,77,0.156528,458,9,8,0.301735,0.318278,307142.138612,0.056611,0
1962,,,64,0.210317,424,9,8,0.316688,0.336688,192464.143629,0.094158,0
1963,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1965,,,3,0,0,3,8,0.263,0.272295,104937.793985,0.003074,0
1966,,,75,0.222703,618,9,8,0.328812,0.348091,145372.724905,0.12107,0
1967,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1968,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1969,,,3,0.666667,2,9,8,0.276383,0.287099,787.539261,0.006187,0
1972,,,2,0,0,9,8,0.265234,0.274505,110.627604,0.003279,0
1973,,,2,0,0,9,8,0.264003,0.273089,211.308596,0.003259,0
1974,,,2,1,1,9,8,0.26633,0.275709,0,0.003847,0
1975,,,20,0.289474,55,9,8,0.302051,0.316719,26138.798143,0.02875,0
1977,,,2,1,1,9,8,0.261678,0.270249,0,0.002526,0
1978,,,6,1,15,9,8,0.275919,0.287151,0,0.008817,0
1979,,,5,0.3,3,9,8,0.275511,0.286717,841.760174,0.007918,0
1980,,,3,0.666667,2,9,8,0.269319,0.279268,10.218962,0.004786,0
1981,,,7,0.428571,9,31,8,0.290695,0.303023,1286.836257,0.016583,0
1982,,,8,0.392857,11,9,8,0.283492,0.29583,6140.930361,0.011001,0
1983,,,20,0.289474,55,31,8,0.298905,0.312409,3544.03451,0.033911,0
1984,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1985,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
1986,,,2,1,1,9,8,0.261678,0.270249,0,0.002526,0
1988,,,5,0.1,1,63,8,0.275637,0.286659,16733.380598,0.006461,0
1989,,,38,0.221906,156,9,8,0.31027,0.325596,50322.036695,0.051956,0
1990,,,16,0.4,48,15,8,0.306533,0.320347,35614.920925,0.029411,0
1991,,,16,0.35,42,9,8,0.306037,0.320137,17327.363854,0.030877,0
1992,,,4,0.5,3,100,8,0.261688,0.270294,101076,0.002684,0
1994,,,2,0,0,9,8,0.26168,0.270254,33694,0.002508,0
1995,,,5,0.1,1,2,8,0.291268,0.30626,19968.496463,0.016954,0
1996,,,49,0.268707,316,31,8,0.312173,0.329857,27446.491299,0.097205,0
1997,,,43,0.215947,195,9,8,0.303698,0.317167,33844.950425,0.041312,0
1998,,,15,0.466667,49,9,8,0.303422,0.317545,4720.521336,0.035185,0
1999,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2000,,,3,0.333333,1,9,8,0.270521,0.280719,254.66237,0.005252,0
2001,,,58,0.160315,265,2,8,0.316314,0.333018,126198.687168,0.075956,0
2002,,,3,1,3,9,8,0.269916,0.280144,0,0.005693,0
2003,,,2,1,1,9,8,0.263045,0.272091,0,0.003352,0
2004,,,2,1,1,9,8,0.264239,0.273312,0,0.003357,0
2005,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2006,,,30,0.268966,117,9,8,0.290404,0.306348,44227.300224,0.029168,0
2007,,,7,0.428571,9,9,8,0.282134,0.293069,1164.381813,0.009099,0
2008,,,6,0.466667,7,2,8,0.264449,0.273563,1552.038591,0.003877,0
2009,,,8,0.25,7,9,8,0.28622,0.298869,23988.818231,0.012506,0
2010,,,30,0.183908,80,9,8,0.318915,0.337798,132092.028402,0.052162,0
2011,,,45,0.20303,201,9,8,0.310036,0.328057,45527.716433,0.07319,0
2012,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2013,,,12,0.30303,20,2,8,0.290767,0.304377,27944.213531,0.01549,0
2014,,,10,0.466667,21,9,8,0.283731,0.295147,721.758704,0.01329,0
2016,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2017,,,2,1,1,9,8,0.261678,0.270249,0,0.002526,0
2018,,,19,0.204678,35,2,8,0.291964,0.304144,58783.250438,0.019431,0
2019,,,3,1,3,2,8,0.262406,0.271097,0,0.002763,0
2020,,,3,1,3,2,8,0.262406,0.271097,0,0.002763,0
2021,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2022,,,28,0.216931,82,5,8,0.287319,0.298933,35997.564221,0.015538,0
2023,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2024,,,4,1,6,9,8,0.269679,0.279527,0,0.005666,0
2025,,,2,0,0,9,8,0.264521,0.273611,474.148509,0.00316,0
2026,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2027,,,2,1,1,9,8,0.26168,0.270254,0,0.002555,0
2028,,,5,0.5,5,9,8,0.268835,0.279123,340.078648,0.006115,0
2029,,,23,0.3083,78,9,8,0.287989,0.300904,18807.937722,0.018925,0
2030,,,2,0,0,6,8,0.266895,0.276055,910.617113,0.003195,0
2031,,,16,0.65,78,9,8,0.298749,0.312535,15598.268926,0.023002,0
2032,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2033,,,2,1,1,9,8,0.261678,0.270249,0,0.002526,0
2034,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2035,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2036,,,3,0.333333,1,9,8,0.273106,0.283125,327.293907,0.004477,0
2037,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2038,,,3,0,0,3,8,0.263,0.272295,104937.793985,0.003074,0
2040,,,29,0.211823,86,31,8,0.295115,0.307989,46542.83343,0.024652,0
2041,,,29,0.184729,75,9,8,0.299802,0.312472,46496.771407,0.023886,0
2042,,,4,1,6,9,8,0.266124,0.2758,0,0.004202,0
2043,,,1,0,0,9,8,0.261676,0.270234,0,0.002426,0
2044,,,3,0,0,3,8,0.263,0.272295,104937.793985,0.003074,0
2045,,,109,0.127761,752,31,8,0.335875,0.35548,958458.786358,0.145863,0
2046,,,79,0.179163,552,9,8,0.316501,0.334523,239699.00341,0.095343,0
2048,,,5,0.3,3,1,8,0.270059,0.28093,41957.564678,0.006171,0
9508,,,3,0,0,3,9,0.217384,0.222849,33700.749505,0.000337,0
5021,,,24,0.003623,1,3,9,0.248875,0.256487,301042.147523,0.002641,0
10369,,,1,0,0,8,10,0.196729,0.199867,0,0.000097,0
10601,,,24,0.155797,43,3,9,0.282151,0.295119,322965.26112,0.012579,0
71,,,1,0,0,31,9,0.259568,0.268981,0,0.003156,0
219,,,40,0.205128,160,2,7,0.311063,0.327884,81536.894342,0.051535,0
221,,,77,0.164388,481,2,7,0.326445,0.346094,230332.393599,0.111229,0
233,,,261,0.116387,3949,31,7,0.340687,0.36304,1592068.87408,0.290852,0
255,,,296,0.104535,4564,31,7,0.341353,0.36359,2195883.521363,0.313233,0
284,,,135,0.100608,910,15,8,0.308941,0.326322,868298.309658,0.07464,0
299,,,283,0.106934,4267,31,7,0.337189,0.358541,814850.779817,0.283962,0
300,,,253,0.122185,3895,31,7,0.352624,0.377889,904541.514404,0.381104,0
307,,,62,0.246959,467,31,7,0.325908,0.346815,76145.535379,0.126038,0
312,,,72,0.299296,765,31,7,0.320273,0.336743,53807.223462,0.122529,0
314,,,322,0.081906,4233,31,7,0.345115,0.369918,2052083.785089,0.331117,0
315,,,116,0.223238,1489,31,7,0.330087,0.348436,254538.831938,0.167813,0
335,,,168,0.132022,1852,31,7,0.334984,0.357019,812336.795679,0.2137,0
336,,,205,0.146389,3061,31,7,0.349624,0.374572,947667.796537,0.331036,0
346,,,53,0.250363,345,31,7,0.325307,0.342914,273584.669304,0.103215,0
354,,,126,0.194413,1531,31,7,0.33219,0.352466,274671.766265,0.197393,0
355,,,216,0.152541,3542,31,7,0.346076,0.368411,1264144.353887,0.304626,0
364,,,79,0.182733,563,31,7,0.337092,0.357681,341723.11884,0.150731,0
379,,,44,0.261099,247,31,8,0.303797,0.317721,54774.504159,0.044711,0
383,,,361,0.080763,5248,31,7,0.341305,0.365135,2162291.673449,0.351343,0
398,,,134,0.203569,1814,31,7,0.338704,0.358636,379527.133092,0.201553,0
426,,,160,0.126258,1606,31,7,0.343567,0.366329,951105.043471,0.23516,0
446,,,137,0.186883,1741,31,7,0.341544,0.36283,1008287.122419,0.226911,0
452,,,281,0.120056,4723,31,7,0.348737,0.374025,1037541.319564,0.413656,0
471,,,297,0.092775,4078,31,8,0.343298,0.368205,1055022.800509,0.342013,0
472,,,119,0.170061,1194,31,8,0.315688,0.334373,97814.981258,0.152209,0
480,,,270,0.114911,4173,31,8,0.347325,0.372322,786670.853343,0.379911,0
499,,,269,0.125007,4506,31,8,0.355812,0.381492,1071152.746852,0.420913,0
504,,,177,0.157743,2457,31,8,0.338453,0.361334,509147.356006,0.274262,0
505,,,79,0.221681,683,31,8,0.318259,0.336925,108656.692331,0.114207,0
506,,,25,0.46,138,31,8,0.300382,0.317363,5981.503218,0.05431,0
508,,,137,0.182804,1703,31,8,0.338256,0.362391,387443.691225,0.226434,0
509,,,111,0.233579,1426,31,8,0.337578,0.358729,158635.778594,0.206968,0
510,,,138,0.17751,1678,31,8,0.334067,0.357846,330856.780794,0.203348,0
516,,,552,0.041249,6273,31,8,0.356255,0.38661,6059804.441096,0.488248,0
519,,,167,0.158286,2194,31,8,0.355032,0.380429,962228.089113,0.304123,0
520,,,540,0.05952,8662,31,8,0.36429,0.39389,4430239.040695,0.620186,0
521,,,81,0.177469,575,11,8,0.312428,0.332474,103439.575232,0.100247,0
530,,,486,0.038123,4493,11,8,0.345112,0.372656,6758672.084259,0.385768,0
538,,,64,0.35119,708,31,8,0.322898,0.343219,98432.881427,0.138345,0
539,,,249,0.122587,3785,31,8,0.346606,0.371547,1172813.23906,0.356608,0
549,,,210,0.141672,3109,31,8,0.339726,0.362767,910128.001197,0.287299,0
551,,,219,0.121151,2892,11,8,0.340244,0.362998,435231.420732,0.273623,0
556,,,147,0.145839,1565,31,8,0.341734,0.364814,429014.241505,0.242502,0
557,,,67,0.278155,615,31,8,0.315116,0.330842,47084.912068,0.099629,0
558,,,78,0.277056,832,31,8,0.322227,0.339703,111739.791868,0.124767,0
559,,,86,0.259371,948,31,8,0.323645,0.343863,73070.100247,0.146283,0
562,,,203,0.15588,3196,31,8,0.341005,0.365586,836303.54842,0.321712,0
563,,,147,0.177616,1906,31,8,0.340038,0.361936,413243.564201,0.254871,0
565,,,134,0.176636,1574,31,8,0.335691,0.356746,227177.725161,0.223705,0
575,,,217,0.142729,3345,31,8,0.339609,0.362429,599714.173244,0.292395,0
576,,,117,0.191571,1300,31,8,0.333396,0.355368,145649.879862,0.196872,0
578,,,40,0.214103,167,15,8,0.295952,0.311387,28748.674735,0.044199,0
581,,,299,0.078023,3476,31,8,0.349573,0.37484,1615520.000153,0.352774,0
586,,,207,0.140566,2997,31,8,0.342498,0.364272,1211687.991142,0.276468,0
592,,,257,0.112992,3717,31,8,0.341402,0.36442,1096754.121394,0.295191,0
593,,,186,0.118338,2036,31,8,0.324003,0.343028,498679.255121,0.182974,0
594,,,51,0.211765,270,31,8,0.321726,0.338685,134604.524361,0.089653,0
613,,,386,0.042958,3192,11,8,0.347196,0.374835,9088775.898013,0.292664,0
621,,,145,0.137069,1431,31,8,0.333231,0.354088,1268020.776704,0.189009,0
